"station_id";"name";"latitude";"longitude";"type";"charging_speed";"charging_per_kwh"
17382;"Nuon EVB-P1415191";52.302;4.54247;"Type2";"11kW";"0.34"
17438;"Nuon EVB-P1406019";52.3689;4.54019;"Type2";"11kW";"0.34"
17657;"Nuon EVB-P1450088";52.3707;4.52805;"Type2";"11kW";"0.34"
19666;"D69 Lieu dit BUY";45.877;4.04961;"Schuko";"3.7kW";"N/A"
19667;"Avenue de la Gare";45.9706;4.32758;"Schuko";"3.7kW";"N/A"
19692;"Route Nationale";49.0147;4.12798;"Schuko";"3.7kW";"N/A"
19699;"Place du Docteur Guersant";50.2;3.83384;"Schuko";"3.7kW";"N/A"
19721;"Nouvelle Route de Sacy EFFIA";49.215;3.99682;"Schuko";"3.7kW";"N/A"
19769;"Chemin de Vergeze";43.7762;4.21054;"Schuko";"3.7kW";"N/A"
19891;"Chemin de la Fabrique";43.6646;3.91871;"Schuko";"3.7kW";"N/A"
20012;"Hôtel de ville";50.2794;3.96667;"Schuko";"3.7kW";"N/A"
20038;"Place de la Comédie TaM";43.6094;3.88031;"Schuko";"3.7kW";"N/A"
20039;"Rue Foch EFFIA";43.6111;3.87252;"Schuko";"3.7kW";"N/A"
20040;"Parking Gambetta";43.6072;3.87054;"Schuko";"3.7kW";"N/A"
20124;"Général Leclerc Parkalizes";43.8323;4.36826;"Schuko";"3.7kW";"N/A"
20262;"Rue Edouard Mignot EFFIA";49.2611;4.02382;"Schuko";"3.7kW";"N/A"
20298;"Rue du Mont César Leclerc";49.2818;4.00324;"Schuko";"3.7kW";"N/A"
20303;"Rue Docteur Rémy Annino";45.4531;4.38772;"Schuko";"3.7kW";"N/A"
20304;"Rue Ferdinand EFFIA";45.4434;4.39686;"Schuko";"3.7kW";"N/A"
20305;"Renault – Saint-Etienne";45.4593;4.38347;"Type3";"3.7kW";"N/A"
20418;"Cour de la Gare EFFIA";48.2961;4.06553;"Schuko";"3.7kW";"N/A"
20815;"NIVELLES-SUD SUPERCHARGER";50.5886;4.30764;"Tesla";"50kW";"N/A"
20826;"NIMES SUPERCHARGER";43.8151;4.34449;"Tesla";"50kW";"N/A"
21630;"La Place Zoeterwoude";52.1275;4.49497;"Type2";"22kW";"0.33"
21635;"Van der Valk Den Haag";52.1052;4.35967;"Type2";"22kW";"0.33"
21685;"Delta Marina Horeca";51.5517;3.81041;"Schuko";"3.7kW";"N/A"
21688;"Zoe privé";51.7223;3.91015;"Type2";"11kW";"N/A"
21689;"Shell Service Station Deehoeve";51.5387;4.18946;"Schuko";"3.7kW";"N/A"
21690;"Shell Energy Service Station Deehoeve";51.5385;4.18955;"Schuko";"3.7kW";"N/A"
21691;"Energie Servicecentrum Deehoeve";51.5382;4.18959;"Chademo";"50kW";"N/A"
21692;"Sleedoorn";52.0781;4.26385;"Type2";"3.7kW";"N/A"
21693;"Sport- en welzijnscentrum De Schilp";52.0378;4.2998;"Type2";"11kW";"N/A"
21694;"Winkelcentrum In de Bogaard";52.0356;4.31831;"Type2";"11kW";"N/A"
21695;"Station Rijswijk";52.0373;4.32458;"Type2";"11kW";"N/A"
21696;"Hendrik Ravesteijnplein ";52.049;4.33238;"Type2";"11kW";"N/A"
21697;"Plaspoelpolder";52.042;4.33611;"Type2";"11kW";"N/A"
21698;"Winkelcentrum Oud Rijswijk";52.0565;4.33674;"Type2";"11kW";"N/A"
21699;"Haantje";52.0212;4.34461;"Type2";"11kW";"N/A"
21700;"LOLOO PQX";51.8238;4.34592;"Type2";"3.7kW";"N/A"
21701;"Hoornwijck";52.0496;4.34987;"Type2";"11kW";"N/A"
21702;"Kampveldgarage";52.015;4.35172;"Schuko";"3.7kW";"N/A"
21703;"Hovengarage";51.9986;4.35443;"Schuko";"3.7kW";"N/A"
21704;"Laadpaal24 1404319";51.9153;4.36113;"Type2";"3.7kW";"N/A"
21705;"Zuidpoortgarage";52.0089;4.36394;"Schuko";"3.7kW";"N/A"
21706;"SolSolutions Maakt zonne-energie rendabel";52.0148;4.42236;"Schuko";"3.7kW";"N/A"
21707;"Intratuin Rhoon B.V.";51.864;4.42922;"Type2";"11kW";"N/A"
21709;"Bosch glaskunst ";52.0337;4.49721;"Type2";"3.7kW";"N/A"
21710;"Synorga groep bv";51.8615;4.51266;"Type2";"11kW";"N/A"
21822;"Cappendijk Auto's";51.3034;3.84605;"Type2";"11kW";"N/A"
21823;"Recreatiepark De Klepperstee";51.8141;3.89847;"Schuko";"3.7kW";"N/A"
21824;"ABS van Lint Autoschade Zierikzee";51.644;3.91928;"Type2";"11kW";"N/A"
21825;"Koningshoek";51.9279;4.23695;"Type2";"11kW";"N/A"
21826;"Parkeerterrein P.C. Hooftlaan";51.9224;4.25763;"Type2";"11kW";"N/A"
21829;"Biesieklette Stalling Vesteplein";52.0087;4.36302;"Schuko";"3.7kW";"N/A"
21830;"Tu Delft IO";52.0012;4.36903;"Type2";"11kW";"N/A"
21831;"Tu Delft Bouwkunde";52.0065;4.37197;"Type2";"11kW";"N/A"
21832;"TU Delft EWI";51.998;4.37351;"Type2";"11kW";"N/A"
21833;"Tu Delft Bibliotheek";52.0024;4.37585;"Type2";"11kW";"N/A"
21834;"Tu Delft CITG";51.9981;4.37739;"Type2";"11kW";"N/A"
21835;"Tu Delft Fellowship";51.9911;4.37809;"Type2";"11kW";"N/A"
21836;"Attractiepark en Camping Duinrell B.V.";52.1436;4.38332;"Schuko";"3.7kW";"N/A"
21837;"Louwman Den Haag Toyota";52.0693;4.39018;"Type2";"3.7kW";"N/A"
21838;"De Herbergh";51.8878;4.39453;"Type2";"3.7kW";"N/A"
21839;"Business Centre Schiedam BV";51.9344;4.39986;"Type2";"3.7kW";"N/A"
21840;"ICDuBo";51.8975;4.4252;"Schuko";"3.7kW";"N/A"
21841;"Apotheek Sloothaak";52.1799;4.43513;"Schuko";"3.7kW";"N/A"
21842;"E-ONE";52.1782;4.43843;"Schuko";"3.7kW";"N/A"
21844;"Alewijnse 1420173";52.1666;4.45654;"Type2";"11kW";"N/A"
21845;"Alewijnse 1420174";52.1655;4.46946;"Type2";"11kW";"N/A"
21846;"Winkelcentrum Stadshart";52.0606;4.48761;"Schuko";"3.7kW";"N/A"
21847;"Winkelcentrum Stadshart";52.0608;4.48761;"Schuko";"3.7kW";"N/A"
21848;"Reling";51.8493;4.50251;"Type2";"11kW";"N/A"
21998;"Nollestee";51.7725;4.07433;"Schuko";"3.7kW";"N/A"
21999;"Eneco 000019";52.0779;4.31767;"Type2";"3.7kW";"0.35"
22000;"Beurs-WTC P1 garage";51.9212;4.48144;"Type2";"11kW";"N/A"
22034;"’t Ossekopke";51.5171;4.53762;"Schuko";"3.7kW";"0.33"
22040;"A. Heyblom & Zn. Bv.";51.9138;4.31886;"Schuko";"3.7kW";"0.33"
22044;"A.P. van Noorden";51.4467;4.03677;"Schuko";"3.7kW";"0.33"
22054;"Akershoek Fietsen";51.8073;3.93001;"Schuko";"3.7kW";"0.33"
22055;"Akkermans Leisure & Golf";51.607;4.24534;"Schuko";"3.7kW";"0.33"
22058;"Alex Tweewielers";52.0037;4.1617;"Schuko";"3.7kW";"0.33"
22059;"Alias Kween";51.6253;3.98227;"Schuko";"3.7kW";"0.33"
22079;"B. Van De Koog";51.7285;4.43902;"Schuko";"3.7kW";"0.33"
22082;"Bad Zande";52.0031;4.13839;"Schuko";"3.7kW";"0.33"
22083;"Badhotel en Brasserie Rockanje";51.8772;4.05327;"Schuko";"3.7kW";"0.33"
22104;"Berkelseweg 95";51.9966;4.48669;"Schuko";"3.7kW";"0.33"
22110;"Bijvank Fietswereld";51.328;3.83582;"Schuko";"3.7kW";"0.33"
22111;"Bike & Action B.V.";52.0603;4.48958;"Schuko";"3.7kW";"0.33"
22114;"Bike Sport Centre Steven Zoon B.V.";51.8742;4.06336;"Schuko";"3.7kW";"0.33"
22126;"Bike Totaal Zwaan";51.588;4.32279;"Schuko";"3.7kW";"0.33"
22137;"BMW Group Financial Services";52.048;4.34705;"Schuko";"3.7kW";"0.33"
22144;"Boerengolf & Kanoverhuur";52.2135;4.51756;"Schuko";"3.7kW";"0.33"
22154;"Boerengolf Tuinenburg";51.3192;3.9507;"Schuko";"3.7kW";"0.33"
22155;"Boerengolfbaan Biesackershof";51.7488;4.46277;"Schuko";"3.7kW";"0.33"
22176;"Brand Tweewielers";52.0526;4.48435;"Schuko";"3.7kW";"0.33"
22177;"Brand Tweewielers";52.0817;4.3969;"Schuko";"3.7kW";"0.33"
22182;"Brasserie De Brede Hoek";52.0378;4.42555;"Schuko";"3.7kW";"0.33"
22195;"Buitenhaven 6";51.3274;3.81954;"Schuko";"3.7kW";"0.33"
22200;"C. Van De Berg";51.9164;4.44689;"Schuko";"3.7kW";"0.33"
22201;"C. van der Welle";51.9631;4.49142;"Schuko";"3.7kW";"0.33"
22202;"C.A. De Bruin";52.0299;4.17803;"Schuko";"3.7kW";"0.33"
22221;"Café de Paardenstal";51.5859;4.52503;"Schuko";"3.7kW";"0.33"
22223;"Café de Pul";51.6961;4.43914;"Schuko";"3.7kW";"0.33"
22224;"Cafe de Reebok";51.4828;4.39062;"Schuko";"3.7kW";"0.33"
22228;"Café Kerkzicht";51.6121;4.51375;"Schuko";"3.7kW";"0.33"
22229;"Café Koper";52.372;4.52898;"Schuko";"3.7kW";"0.33"
22231;"Café Partycentrum Koch";51.573;4.41523;"Schuko";"3.7kW";"0.33"
22247;"Cafe Restaurant Het Polderhuis";51.2152;3.92522;"Schuko";"3.7kW";"0.34"
22248;"Café Restaurant Hof van Holland";51.5324;4.22365;"Schuko";"3.7kW";"0.33"
22258;"Café van Pul";51.5414;4.34247;"Schuko";"3.7kW";"0.33"
22272;"Café/Restaurant De Commerce";51.5688;4.40619;"Schuko";"3.7kW";"0.33"
22283;"Camping 't Hellegat";51.3644;3.95415;"Schuko";"3.7kW";"0.33"
22305;"Cees Boer Fietsen";51.9233;4.25616;"Schuko";"3.7kW";"0.33"
22325;"De Baeckermat";51.2291;3.82108;"Schuko";"3.7kW";"0.33"
22347;"De Grim Sport";52.1218;4.4971;"Schuko";"3.7kW";"0.33"
22376;"De Pluk en Theetuin";51.7331;3.84114;"Schuko";"3.7kW";"0.33"
22378;"De Poorter Tweewielers";51.2619;4.04711;"Schuko";"3.7kW";"0.33"
22383;"De Schuithaven 6";51.6507;3.91988;"Schuko";"3.7kW";"0.33"
22697;"De Zeester";51.5449;4.08725;"Schuko";"3.7kW";"0.33"
22708;"E-scootercentrum.nl / Struik Onderdelen B.V";52.1584;4.49599;"Schuko";"3.7kW";"0.33"
22711;"Eco Scooter Zeeland";51.6668;4.08955;"Schuko";"3.7kW";"0.33"
22807;"Eetcafé Bowlingcentrum De Praeter";51.5797;4.21211;"Schuko";"3.7kW";"0.33"
23856;"De Uitwijk";51.6095;4.2718;"Schuko";"3.7kW";"0.33"
23862;"De Wellse Vaert";51.5766;4.32957;"Schuko";"3.7kW";"0.33"
23883;"Eetcafé de Pin";51.483;4.39787;"Schuko";"3.7kW";"0.33"
24179;"Eetcafé De Banjaard";51.6471;3.91963;"Schuko";"3.7kW";"0.33"
24183;"Eetcafé Ter Nose";51.3369;3.828;"Schuko";"3.7kW";"0.33"
24188;"Eeterij BBQ Het Wagenhuis";51.5858;4.21689;"Schuko";"3.7kW";"0.33"
24211;"Fa H.T. Frensch";51.9297;4.46815;"Schuko";"3.7kW";"0.33"
24217;"Fa. Looijestijn";52.2615;4.49556;"Schuko";"3.7kW";"0.33"
24221;"Faas Tweewielers";51.3337;3.8304;"Schuko";"3.7kW";"0.33"
24223;"Familyland";51.4159;4.34652;"Schuko";"3.7kW";"0.33"
24228;"Fiets 2000";52.1615;4.4905;"Schuko";"3.7kW";"0.33"
24245;"Fietsplezier Kees van den Kieboom";51.5857;4.46045;"Schuko";"3.7kW";"0.33"
24247;"Fietsplus De Klokpoort";52.162;4.498;"Schuko";"3.7kW";"0.33"
24249;"Fietsplus Kinkel";52.0388;4.49362;"Schuko";"3.7kW";"0.33"
24254;"Fietspoint Oldenburger";52.1651;4.48109;"Schuko";"3.7kW";"0.33"
24270;"Fietswereld Hagen";52.1457;4.39497;"Schuko";"3.7kW";"0.33"
24288;"Fietswereld Zandvoort";52.3684;4.53826;"Schuko";"3.7kW";"0.33"
24294;"Firma Van Dongen";51.7387;3.84462;"Schuko";"3.7kW";"0.33"
24296;"Fleetport Nederland";52.0134;4.54325;"Schuko";"3.7kW";"0.33"
24301;"Fortuin Rijwielen";51.7504;4.36606;"Schuko";"3.7kW";"0.33"
24326;"Gasterij De Tijd";51.2669;4.00206;"Schuko";"3.7kW";"0.33"
24342;"Gemeente Terneuzen Rijwielstalling";51.2272;3.97404;"Schuko";"3.7kW";"0.33"
24346;"Gemeente Vlaardingen";51.9104;4.3392;"Schuko";"3.7kW";"0.33"
24347;"George Tweewielers";51.826;4.40933;"Schuko";"3.7kW";"0.33"
24363;"Grand Eetcafé De Kroon";51.4329;4.37667;"Schuko";"3.7kW";"0.33"
24383;"Havelaarstraat 101d";51.599;3.8518;"Schuko";"3.7kW";"0.33"
24385;"HCR De Zandberg";51.3073;4.09876;"Schuko";"3.7kW";"0.33"
24391;"Helfensteyn & Bonnet";52.1508;4.48895;"Schuko";"3.7kW";"0.33"
24395;"Henk Zwaan Tweewielers";52.2604;4.48962;"Schuko";"3.7kW";"0.33"
24411;"Het Fietsenhuis";51.8348;4.31904;"Schuko";"3.7kW";"0.33"
24413;"Het Keeten";51.6007;4.03469;"Schuko";"3.7kW";"0.33"
24426;"Hoekstra Wheels";52.1757;4.43484;"Schuko";"3.7kW";"0.33"
24428;"Hoeve Bouwlust";51.9545;4.28939;"Schuko";"3.7kW";"0.33"
24429;"Hoeve Zonneland";51.4953;4.47133;"Schuko";"3.7kW";"0.33"
24437;"Horeca De Dobbe";52.036;4.40794;"Schuko";"3.7kW";"0.33"
24440;"Hostel Stayokay";51.4875;4.3269;"Schuko";"3.7kW";"0.33"
24451;"Hotel De Gouden Leeuw";52.1153;4.43379;"Schuko";"3.7kW";"0.33"
24459;"Hotel Den Haag - Nootdorp";52.0524;4.40171;"Schuko";"3.7kW";"0.33"
24477;"Hotel Restaurant De Schelphoek";51.6989;3.81045;"Schuko";"3.7kW";"0.33"
24484;"Hotel Sassenheim";52.2128;4.50504;"Schuko";"3.7kW";"0.33"
24496;"Hozee Fietsplus";52.0377;4.3161;"Schuko";"3.7kW";"0.33"
24526;"Jan de Jonge Tweewielers";51.6494;3.91412;"Schuko";"3.7kW";"0.33"
24537;"Jim Pierot";51.8748;4.52484;"Schuko";"3.7kW";"0.33"
24541;"Jos Lock Tweewielers";51.9208;4.25259;"Schuko";"3.7kW";"0.33"
24542;"Jos Steenland Tweewielers-Sport";51.9902;4.20078;"Schuko";"3.7kW";"0.33"
24545;"Julianastraat 64";51.6468;3.93035;"Schuko";"3.7kW";"0.33"
24556;"Kamilleplein 9a";51.474;3.8209;"Schuko";"3.7kW";"0.33"
24562;"Kees Droogh Tweewielers";52.1913;4.44581;"Schuko";"3.7kW";"0.33"
24570;"Kleingeld Tweewielers";51.8806;4.53912;"Schuko";"3.7kW";"0.33"
24572;"Knijff Tweewielers-Garage";51.3128;3.90871;"Schuko";"3.7kW";"0.33"
24574;"Koevermans Tweewielers Bv";51.9124;4.33997;"Schuko";"3.7kW";"0.33"
24608;"Leen de Jager Tweewielers";51.9087;4.34032;"Schuko";"3.7kW";"0.33"
24609;"Leendert Kuijper Tweewielers";52.2224;4.5166;"Schuko";"3.7kW";"0.33"
24611;"Leo van Kester Tweewielers";52.0242;4.27781;"Schuko";"3.7kW";"0.33"
24629;"Marco S Fietsplus";52.1425;4.3931;"Schuko";"3.7kW";"0.33"
24634;"Matthijssen Tweewielers";51.5444;4.14385;"Schuko";"3.7kW";"0.33"
24639;"McDonalds Spaanse polder";51.9262;4.4155;"Schuko";"3.7kW";"0.33"
24640;"Mega Bike Megastore";51.9224;4.49683;"Schuko";"3.7kW";"0.33"
24647;"Minicamping";51.5266;4.3413;"Schuko";"3.7kW";"0.33"
24650;"Mondt Tweewielers";52.0019;4.16394;"Schuko";"3.7kW";"0.33"
24663;"Neuteboom Tweewielers";52.1625;4.52114;"Schuko";"3.7kW";"0.33"
24667;"NH Zandvoort";52.3846;4.53366;"Schuko";"3.7kW";"0.33"
24670;"Nieuweweg 1";52.0241;4.21391;"Schuko";"3.7kW";"0.33"
24672;"Nijkamphoeve";52.0553;4.25892;"Schuko";"3.7kW";"0.33"
24713;"Pannenkoekenboerderij 't Sonnetje";51.9252;4.27275;"Schuko";"3.7kW";"0.33"
24739;"Paul Knop Tweewielers";51.493;4.05077;"Schuko";"3.7kW";"0.33"
24758;"Peter Terlouw Tweewielers";51.5331;4.22295;"Schuko";"3.7kW";"0.33"
24762;"Petrus & Paulus Hoeve";51.3458;4.05445;"Schuko";"3.7kW";"0.33"
24768;"Planeet";51.9346;4.37557;"Schuko";"3.7kW";"0.33"
24769;"Plaza Parade";52.0461;4.39149;"Schuko";"3.7kW";"0.33"
24784;"Profile Centerpoint";51.6504;3.91792;"Schuko";"3.7kW";"0.33"
24794;"Profile Hans Kloet";52.0239;4.27608;"Schuko";"3.7kW";"0.33"
24801;"Profile Jan de Graaf";51.9272;4.35429;"Schuko";"3.7kW";"0.33"
24814;"Profile Mons";51.8506;4.32698;"Schuko";"3.7kW";"0.33"
24827;"Profile Sheriff";52.0769;4.35381;"Schuko";"3.7kW";"0.33"
24828;"Profile Sjaak Snel";51.8257;4.4153;"Schuko";"3.7kW";"0.33"
24836;"Profile Van Ruiten";52.0358;4.30838;"Schuko";"3.7kW";"0.33"
24837;"Profile van Ruiten";52.0682;4.36359;"Schuko";"3.7kW";"0.33"
24840;"Profile Warmerdam";52.1925;4.49598;"Schuko";"3.7kW";"0.33"
24841;"Profile Warmerdam";52.2224;4.4841;"Schuko";"3.7kW";"0.33"
24842;"Profile Warmerdam";52.2274;4.52327;"Schuko";"3.7kW";"0.33"
24902;"Restaurant Vroenhout";51.5411;4.41829;"Schuko";"3.7kW";"0.33"
24911;"Rijwielhandel 't Centrum";51.937;4.37755;"Schuko";"3.7kW";"0.33"
24928;"Rijwielhandel Rietveld";51.7881;4.47385;"Schuko";"3.7kW";"0.33"
24944;"Rijwielspecialist G. Besuyen";52.1246;4.44653;"Schuko";"3.7kW";"0.33"
24955;"Robs Bikecenter";51.9337;4.26975;"Schuko";"3.7kW";"0.33"
24962;"Ronald Berkenpeis Tweewielers";51.8819;4.50441;"Schuko";"3.7kW";"0.33"
24965;"Rooijmans Tweewielers";52.1552;4.51116;"Schuko";"3.7kW";"0.33"
24966;"Roskam Rijwielhandel";51.914;4.09956;"Schuko";"3.7kW";"0.33"
24967;"Rotterdam Elektrisch";51.9349;4.42801;"Schuko";"3.7kW";"0.33"
24972;"Rullens Tweewielers BV";51.5242;4.3954;"Schuko";"3.7kW";"0.33"
24987;"Smits Elektrotechniek B.V.";52.0351;4.49985;"Schuko";"3.7kW";"0.33"
24988;"Snackbar, Petit Restaurant 't Haasje";52.1915;4.475;"Schuko";"3.7kW";"0.33"
24993;"Speelboerderij 't Klok'Uus";51.4924;3.83016;"Schuko";"3.7kW";"0.33"
24997;"Sportkantine De Blinkerd";52.1065;4.2834;"Schuko";"3.7kW";"0.33"
25001;"Stadsboerderij Hoeve Bijdorp";52.0513;4.2277;"Schuko";"3.7kW";"0.33"
25002;"Stadsboerderij Landzigt";52.0626;4.39769;"Schuko";"3.7kW";"0.33"
25003;"Stadsboerderij Op den Dijk";52.0268;4.29968;"Schuko";"3.7kW";"0.33"
25017;"Stout & Zonen";51.8572;4.42602;"Schuko";"3.7kW";"0.33"
25023;"Swung House";52.0532;4.39581;"Schuko";"3.7kW";"0.33"
25039;"Tankstation-Rijwielshop C.W. den Haan";51.5316;3.82146;"Schuko";"3.7kW";"0.33"
25059;"Theo's Tweewielershop";52.2334;4.44176;"Schuko";"3.7kW";"0.33"
25076;"Tweewieler Centrum Zoetermeer";52.0567;4.46768;"Schuko";"3.7kW";"0.33"
25077;"Tweewieler Centrum Zoetermeer";52.0717;4.49437;"Schuko";"3.7kW";"0.33"
25087;"Tweewielercentrum Kleiweg";51.9454;4.47504;"Schuko";"3.7kW";"0.33"
25091;"Tweewielercentrum Oosterland";51.6525;4.03179;"Schuko";"3.7kW";"0.33"
25098;"Tweewielers M. Vis";52.0217;4.21901;"Schuko";"3.7kW";"0.33"
25104;"TweewielerService Van der Zande";51.5729;4.20287;"Schuko";"3.7kW";"0.33"
25123;"Van Dam";52.2619;4.49403;"Schuko";"3.7kW";"0.33"
25129;"Van Der Meer Fietsplus";52.185;4.47088;"Schuko";"3.7kW";"0.33"
25134;"Van Der Zalm Tweewielers";51.9925;4.20742;"Schuko";"3.7kW";"0.33"
25137;"Van Dijk Tweewielers";52.0533;4.5025;"Schuko";"3.7kW";"0.33"
25138;"Van Dijk Tweewielers";52.0667;4.50375;"Schuko";"3.7kW";"0.33"
25144;"Van Hulst Fietsen";52.1512;4.45429;"Schuko";"3.7kW";"0.33"
25145;"Van Hulst Fietsen";52.1777;4.46686;"Schuko";"3.7kW";"0.33"
25146;"Van Kortenhof Tweewielers";51.9251;4.24834;"Schuko";"3.7kW";"0.33"
25147;"Van Kortenhof Tweewielers";51.926;4.2468;"Schuko";"3.7kW";"0.33"
25148;"Van Kortenhof Vlaardingen";51.9286;4.34487;"Schuko";"3.7kW";"0.33"
25149;"Van Leeuwen";51.9059;4.24395;"Schuko";"3.7kW";"0.33"
25152;"Van Marwijk";52.1546;4.49463;"Schuko";"3.7kW";"0.33"
25163;"Verbakel De Fietsspecialist";52.019;4.42941;"Schuko";"3.7kW";"0.33"
25164;"Verbakel De Fietsspecialist";52.0443;4.39723;"Schuko";"3.7kW";"0.33"
25168;"Vermare";51.4283;4.11808;"Schuko";"3.7kW";"0.33"
25171;"Visser Tweewielers";52.0185;4.43449;"Schuko";"3.7kW";"0.33"
25177;"Volksabdij OLV ter Duinen/Restaurant De Blauwe Pauw";51.4088;4.34032;"Schuko";"3.7kW";"0.33"
25179;"Voorne Tweewielers";51.9159;4.10525;"Schuko";"3.7kW";"0.33"
25181;"Vreugdenhil Tweewielers V";51.9057;4.24071;"Schuko";"3.7kW";"0.33"
25187;"W.J. Breeman";51.6917;4.22267;"Schuko";"3.7kW";"0.33"
25192;"Wapen van Zeeland";51.3121;3.91385;"Schuko";"3.7kW";"0.33"
25199;"WestCord Hotel Delft";52.0117;4.37961;"Schuko";"3.7kW";"0.33"
25202;"Westerplein 12";51.9941;4.4745;"Schuko";"3.7kW";"0.33"
25219;"Wouwsestraatweg 144";51.4974;4.30808;"Schuko";"3.7kW";"0.33"
25231;"A Van Tweewielers Giezen";52.1911;4.44743;"Schuko";"3.7kW";"0.33"
25241;"Koevermans Tweewielers";51.938;4.42633;"Schuko";"3.7kW";"0.33"
25243;"Martin de Fouw Tweewielers";51.3311;3.83328;"Schuko";"3.7kW";"0.33"
25384;"NRGSPOT JC Decaux";52.0776;4.30608;"Schuko";"3.7kW";"0.30"
25387;"NRGSPOT Feyenoord";51.8936;4.52541;"Type2";"11kW";"0.30"
25388;"ENE-P2278";52.065;4.346;"Type2";"11kW";"0.30"
25396;"ENE-P1001";52.066;4.346;"Type2";"3.7kW";"0.30"
26165;"Willem de Zwijgerlaan 14";52.1247;4.44155;"Type2";"3.7kW";"0.33"
26208;"Nuon EVB-P1406028";52.2618;4.49844;"Type2";"11kW";"0.34"
26210;"Alfen GDH2472";52.0542;4.31131;"Type2";"11kW";"0.35"
26212;"Alfen GDH2482";52.0463;4.25702;"Type2";"11kW";"0.35"
26214;"Alfen GDH2161";52.1027;4.28924;"Type2";"11kW";"0.35"
26220;"Alfen RHL03151";52.0641;4.49773;"Type2";"11kW";"0.33"
26222;"Alfen RHL03131";52.0489;4.49714;"Type2";"11kW";"0.33"
26224;"Alfen RHL03182";52.0514;4.46426;"Type2";"11kW";"0.33"
26226;"Alfen RHL03222";52.0451;4.49107;"Type2";"11kW";"0.33"
26228;"Alfen RHL03232";52.0349;4.49393;"Type2";"11kW";"0.33"
26230;"Alfen RHL03211";52.039;4.49436;"Type2";"11kW";"0.33"
26232;"Alfen RHL03201";52.0465;4.46476;"Type2";"11kW";"0.33"
26234;"Alfen RHL03162";52.058;4.49984;"Type2";"11kW";"0.33"
26236;"Alfen RHL03041";52.0667;4.51281;"Type2";"11kW";"0.33"
26238;"Alfen RHL03031";52.0698;4.49642;"Type2";"11kW";"0.33"
26240;"Alfen RHL03052";52.0801;4.52563;"Type2";"11kW";"0.33"
26242;"Alfen RHL03061";52.0696;4.52518;"Type2";"11kW";"0.33"
26244;"Alfen RHL03111";52.0683;4.53958;"Type2";"11kW";"0.33"
26246;"Alfen RHL03102";52.0662;4.54183;"Type2";"11kW";"0.33"
26248;"Alfen RHL03072";52.0589;4.53502;"Type2";"11kW";"0.33"
26336;"Alfen RHL04052";52.004;4.44936;"Type2";"11kW";"0.33"
26338;"Alfen RHL04101";52.0205;4.42925;"Type2";"11kW";"0.33"
26340;"Alfen RHL04121";52.0445;4.40437;"Type2";"11kW";"0.33"
26342;"Alfen RHL04082";52.0144;4.44412;"Type2";"11kW";"0.33"
26344;"Alfen RHL04012";52.0509;4.40367;"Type2";"11kW";"0.33"
26346;"Alfen RHL04022";52.004;4.44392;"Type2";"11kW";"0.33"
26349;"Alfen RHL04041";52.0113;4.44712;"Type2";"11kW";"0.33"
26351;"Alfen RHL04142";52.0098;4.45257;"Type2";"11kW";"0.33"
26365;"Alfen RHL04062";52.0009;4.39692;"Type2";"11kW";"0.33"
26368;"Alfen RHL04092";52.0058;4.39672;"Type2";"11kW";"0.33"
26371;"Alfen RHL04132";52.0446;4.37817;"Type2";"11kW";"0.33"
26372;"Alfen GDH2491";52.0908;4.31676;"Type2";"11kW";"0.35"
26374;"Alfen GDH2451";52.0946;4.30727;"Type2";"11kW";"0.35"
26376;"Alfen GDH2462";52.1002;4.31163;"Type2";"11kW";"0.35"
26378;"Alfen GDH2431";52.1113;4.29384;"Type2";"11kW";"0.35"
26380;"Alfen GDH1902";52.1023;4.28248;"Type2";"11kW";"0.35"
26382;"Alfen GDH2241";52.1018;4.27631;"Type2";"11kW";"0.35"
26384;"Alfen GDH2441";52.0893;4.27601;"Type2";"11kW";"0.35"
26603;"Alfen RHL03141";52.0583;4.48284;"Type2";"11kW";"0.33"
26991;"Nissan Beerens";51.1291;4.37503;"Chademo";"50kW";"N/A"
26993;"stad Antwerpen";51.1699;4.39412;"Schuko";"3.7kW";"N/A"
26994;"Ikea Wilrijk";51.1579;4.38473;"Type2";"11kW";"N/A"
26995;"stad Antwerpen";51.2231;4.38699;"Schuko";"3.7kW";"N/A"
26996;"Stad Antwerpen";51.2211;4.41654;"Schuko";"3.7kW";"N/A"
26998;"stad Antwerpen";51.2204;4.45822;"Schuko";"3.7kW";"N/A"
27000;"Stad Antwerpen";51.2217;4.39662;"Schuko";"3.7kW";"N/A"
27001;"Stad Antwerpen";51.201;4.43307;"Schuko";"3.7kW";"N/A"
27002;"B-Parking NMBS Antwerpen-Centraal";51.2136;4.42192;"Type2";"11kW";"N/A"
27003;"Stad Antwerpen";51.2489;4.45481;"Schuko";"3.7kW";"N/A"
27006;"GDFSuez Brussel";50.8616;4.35403;"Combo";"50kW";"N/A"
27007;"GDFSuez Brussel";50.8615;4.35418;"Type2";"43kW";"N/A"
27008;"GDFSuez Brussel";50.8616;4.35401;"Chademo";"50kW";"N/A"
27020;"EVB-P1305046";51.0144;4.32536;"Type2";"22kW";"N/A"
27022;"ABB TerraSC";51.0561;4.45833;"Chademo";"50kW";"N/A"
27028;"Martins Hotels Chateau du Lac";50.7291;4.51379;"Type2";"22kW";"N/A"
